"recorded_date","daily_vaccinations_raw","daily_vaccinations","iso_country"
2021-10-15,8752,6865,"ZM"
2021-10-16,0,23,"LI"
2021-10-16,1114,1703,"EE"
2021-10-16,111744,137961,"FR"
2021-10-16,11422,18966,"AT"
2021-10-16,11645,10430,"JO"
2021-10-16,1214,5034,"LT"
2021-10-16,12653,11894,"LV"
2021-10-16,1308394,1233393,"BR"
2021-10-16,131437,74970,"NZ"
2021-10-16,13220,15720,"ZW"
2021-10-16,1355000,1491286,"CN"
2021-10-16,138171,187173,"MY"
2021-10-16,1404,1010,"LU"
2021-10-16,1519,3783,"QA"
2021-10-16,1522695,4236032,"IN"
2021-10-16,152703,233841,"TR"
2021-10-16,156,11343,"UY"
2021-10-16,1697,1800,"MT"
2021-10-16,17105,13798,"GR"
2021-10-16,171143,182633,"IT"
2021-10-16,18000,45232,"KE"
2021-10-16,18206,24431,"CH"
2021-10-16,18513,13158,"HK"
2021-10-16,195901,277166,"AU"
2021-10-16,1975145,1793561,"ID"
2021-10-16,20270,10640,"PA"
2021-10-16,202889,252504,"KH"
2021-10-16,2092,3213,"MD"
2021-10-16,21669,28007,"BE"
2021-10-16,229111,202857,"UZ"
2021-10-16,25998,59707,"GT"
2021-10-16,28625,29856,"SG"
2021-10-16,28808,54142,"PL"
2021-10-16,2925,5602,"BG"
2021-10-16,2968,1595,"ME"
2021-10-16,302496,226963,"CU"
2021-10-16,3135,4993,"MW"
2021-10-16,3152,9330,"KG"
2021-10-16,3395,4833,"HR"
2021-10-16,348371,243386,"PE"
2021-10-16,3534,8969,"CZ"
2021-10-16,368682,291397,"GB"
2021-10-16,37508,35317,"TN"
2021-10-16,37514,50793,"DO"
2021-10-16,3878,5044,"TT"
2021-10-16,41271,29587,"AE"
2021-10-16,41920,131662,"DE"
2021-10-16,419494,457626,"KR"
2021-10-16,4334,6914,"BH"
2021-10-16,453,4602,"SI"
2021-10-16,466,12537,"LB"
2021-10-16,484266,764491,"US"
2021-10-16,501961,255095,"AR"
2021-10-16,524670,690036,"TH"
2021-10-16,53584,76423,"CA"
2021-10-16,5663,19558,"IL"
2021-10-16,59472,58033,"RO"
2021-10-16,6119,116713,"CL"
2021-10-16,6278,12020,"IE"
2021-10-16,65663,57833,"KZ"
2021-10-16,7248,6947,"ZM"
2021-10-16,73,6817,"NO"
2021-10-16,7454,25592,"BO"
2021-10-16,75918,78355,"LK"
2021-10-16,7730,9325,"KS"
2021-10-16,80260,169445,"SA"
2021-10-16,82800,106502,"UA"
2021-10-16,842,1134,"BB"
2021-10-16,8743,34398,"EC"
2021-10-16,8898,15936,"ET"
2021-10-17,0,23,"LI"
2021-10-17,103900,185307,"IT"
2021-10-17,1063719,809017,"TH"
2021-10-17,1083,2897,"MD"
2021-10-17,1089,13793,"GR"
2021-10-17,109276,230158,"TR"
2021-10-17,1169,1699,"EE"
2021-10-17,1182,28011,"BE"
2021-10-17,11885,10621,"JO"
2021-10-17,12646,137684,"FR"
2021-10-17,131074,148186,"SA"
2021-10-17,13717,16364,"ZW"
2021-10-17,1398910,1789218,"ID"
2021-10-17,142653,187939,"MY"
2021-10-17,1450,1858,"MT"
2021-10-17,14696,27512,"SG"
2021-10-17,15,9888,"PA"
2021-10-17,150770,246938,"KH"
2021-10-17,1514243,1307802,"VN"
2021-10-17,1521000,1549000,"CN"
2021-10-17,153134,293982,"GB"
2021-10-17,15616,28201,"AE"
2021-10-17,159057,276230,"AU"
2021-10-17,16816,131589,"DE"
2021-10-17,17,11305,"UY"
2021-10-17,1790,5683,"BG"
2021-10-17,18326,57761,"GT"
2021-10-17,183307,237918,"CU"
2021-10-17,18372,17912,"IL"
2021-10-17,184836,303828,"BD"
2021-10-17,1853,24228,"CH"
2021-10-17,1974,18923,"AT"
2021-10-17,201043,213893,"UZ"
2021-10-17,20574,46897,"KE"
2021-10-17,21394,457699,"KR"
2021-10-17,22094,18367,"ET"
2021-10-17,22889,52828,"DO"
2021-10-17,2391,9060,"CZ"
2021-10-17,24542,32990,"TN"
2021-10-17,2559,4739,"TT"
2021-10-17,2649,4711,"MW"
2021-10-17,265698,758283,"US"
2021-10-17,288443,250120,"PE"
2021-10-17,29793,73171,"NZ"
2021-10-17,2990,3306,"QA"
2021-10-17,36464,57586,"KZ"
2021-10-17,3658554,3600695,"IN"
2021-10-17,39,4572,"SI"
2021-10-17,409,4803,"HR"
2021-10-17,41555,58910,"RO"
2021-10-17,433,11804,"LB"
2021-10-17,440,768,"MV"
2021-10-17,453,5033,"LT"
2021-10-17,46166,75629,"CA"
2021-10-17,4852,34982,"EC"
2021-10-17,4994,12115,"LV"
2021-10-17,5079,9071,"KG"
2021-10-17,52,6808,"NO"
2021-10-17,525409,1219084,"BR"
2021-10-17,5557,48202,"PL"
2021-10-17,55897,108907,"UA"
2021-10-17,57738,69668,"LK"
2021-10-17,6842,11844,"IE"
2021-10-17,8054,6790,"BH"
2021-10-17,817,116773,"CL"
2021-10-17,8182,11675,"HK"
2021-10-17,864,1145,"BB"
2021-10-17,8813,26476,"BO"
2021-10-18,10,213,"CW"
2021-10-18,110091,87581,"CA"
2021-10-18,11381,10740,"JO"
2021-10-18,1140857,1237034,"BR"
2021-10-18,115746,62318,"DO"
2021-10-18,1189,1129,"BB"
2021-10-18,11930,26837,"BE"
2021-10-18,12285,11224,"HK"
2021-10-18,13082,11890,"IE"
2021-10-18,13200,12695,"LV"
2021-10-18,135938,136841,"FR"
2021-10-18,14086,16438,"IL"
2021-10-18,14299,9775,"CZ"
2021-10-18,14347,9573,"KG"
2021-10-18,1465,4575,"TT"
2021-10-18,1558308,1394766,"VN"
2021-10-18,162197,227038,"KH"
2021-10-18,1623902,688138,"MX"
2021-10-18,16575,19284,"AT"
2021-10-18,17073,12725,"UY"
2021-10-18,17694,65945,"LK"
2021-10-18,1779,1722,"EE"
2021-10-18,191309,143888,"CL"
2021-10-18,191705,241509,"CU"
2021-10-18,193069,118884,"UA"
2021-10-18,197022,187317,"IT"
2021-10-18,2008000,1632857,"CN"
2021-10-18,20382,56827,"KZ"
2021-10-18,205490,253855,"PE"
2021-10-18,21051,31202,"TN"
2021-10-18,21373,25704,"SG"
2021-10-18,217026,190864,"MY"
2021-10-18,23199,28009,"AE"
2021-10-18,23507,23948,"CH"
2021-10-18,236122,220144,"TR"
2021-10-18,23684,33011,"ES"
2021-10-18,241456,303142,"GB"
2021-10-18,2610042,3435235,"IN"
2021-10-18,2628,1953,"MT"
2021-10-18,2770,11862,"LB"
2021-10-18,277427,271254,"AU"
2021-10-18,28127,19487,"ET"
2021-10-18,284,64,"LI"
2021-10-18,28436,15356,"GR"
2021-10-18,3032,5945,"BH"
2021-10-18,3132,9452,"PA"
2021-10-18,3157,4230,"SI"
2021-10-18,3268,3420,"QA"
2021-10-18,3481,5786,"NO"
2021-10-18,36347,26221,"SV"
2021-10-18,379276,280586,"TW"
2021-10-18,38785,34406,"EC"
2021-10-18,3902,4728,"HR"
2021-10-18,41313,20368,"ZW"
2021-10-18,417,504,"GI"
2021-10-18,42972,69346,"NZ"
2021-10-18,46129,120904,"SA"
2021-10-18,475053,778527,"TH"
2021-10-18,477,468,"MN"
2021-10-18,479449,388109,"PH"
2021-10-18,4983,3275,"MD"
2021-10-18,5805,5552,"AL"
2021-10-18,58401,54970,"GT"
2021-10-18,591,28248,"AZ"
2021-10-18,61000,32026,"BO"
2021-10-18,61957,60397,"RO"
2021-10-18,6201,5831,"BG"
2021-10-18,6631,5087,"LT"
2021-10-18,69972,55619,"KE"
2021-10-18,703460,521014,"KR"
2021-10-18,70743,202264,"CO"
2021-10-18,756940,753614,"JP"
2021-10-18,816277,754815,"US"
2021-10-18,92805,131130,"DE"
2021-10-18,934020,1891463,"ID"
2021-10-18,961548,354346,"BD"
2021-10-19,100,83,"FO"
2021-10-19,10385,4425,"MD"
2021-10-19,1103838,742676,"JP"
2021-10-19,12591,18482,"ET"
2021-10-19,127628,72658,"DO"
2021-10-19,12869,15099,"IL"
2021-10-19,132458,224930,"CU"
2021-10-19,134462,199938,"KH"
2021-10-19,13759,19810,"ZW"
2021-10-19,140000,179790,"MY"
2021-10-19,14201,13030,"LV"
2021-10-19,14410,11818,"IE"
2021-10-19,146437,135517,"FR"
2021-10-19,15201,13242,"UY"
2021-10-19,15606,10625,"CZ"
2021-10-19,163026,28255,"NP"
2021-10-19,163719,115798,"SA"
2021-10-19,1745413,1429769,"BR"
2021-10-19,1779,1697,"EE"
2021-10-19,178078,130903,"DE"
2021-10-19,1800,1190,"LU"
2021-10-19,1844709,1892293,"ID"
2021-10-19,18464,10587,"KG"
2021-10-19,186098,186838,"IT"
2021-10-19,204861,248762,"PE"
2021-10-19,2091069,1536115,"VN"
2021-10-19,2130000,1735000,"CN"
2021-10-19,218058,212085,"TR"
2021-10-19,221,111,"AW"
2021-10-19,2255,1438,"ME"
2021-10-19,22568,24732,"SG"
2021-10-19,226587,129439,"UA"
2021-10-19,226778,145680,"CL"
2021-10-19,23056,25084,"BE"
2021-10-19,24104,19556,"AT"
2021-10-19,24146,23693,"CH"
2021-10-19,24237,29603,"TN"
2021-10-19,2547,2019,"MT"
2021-10-19,27277,16913,"GR"
2021-10-19,275350,262556,"AU"
2021-10-19,2930,6000,"ZM"
2021-10-19,29997,34671,"ES"
2021-10-19,307744,314661,"GB"
2021-10-19,31060,26998,"AZ"
2021-10-19,33415,14007,"JO"
2021-10-19,336462,292009,"TW"
2021-10-19,343,241,"CW"
2021-10-19,3513,2077,"MK"
2021-10-19,3673,3873,"SI"
2021-10-19,369,462,"GI"
2021-10-19,3856,1822,"SR"
2021-10-19,39895,57998,"LK"
2021-10-19,404836,668800,"MX"
2021-10-19,41035,30366,"AE"
2021-10-19,42417,16996,"LB"
2021-10-19,430,115,"LI"
2021-10-19,43063,65000,"NZ"
2021-10-19,434,449,"LC"
2021-10-19,43686,33996,"EC"
2021-10-19,472,449,"MN"
2021-10-19,486231,489405,"KR"
2021-10-19,531715,405588,"PH"
2021-10-19,53676,51016,"GT"
2021-10-19,5568,4867,"NO"
2021-10-19,5801,5090,"LT"
2021-10-19,5895,3910,"QA"
2021-10-19,596933,370931,"BD"
2021-10-19,5971,4760,"HR"
2021-10-19,5973,5457,"AL"
2021-10-19,6022,5734,"BH"
2021-10-19,6029,4306,"TT"
2021-10-19,63308,56284,"KZ"
2021-10-19,68634,70202,"RO"
2021-10-19,75120,82377,"CA"
2021-10-19,76756,38632,"BO"
2021-10-19,805377,740108,"US"
2021-10-19,8158313,3681917,"IN"
2021-10-19,8334,10217,"PA"
2021-10-19,84172,66369,"KE"
2021-10-19,874,1060,"BB"
2021-10-19,9089,6034,"BG"
2021-10-19,914527,794153,"TH"
2021-10-19,9368,11346,"HK"
2021-10-20,10285981,4499241,"IN"
2021-10-20,108965,207523,"CU"
2021-10-20,112,98,"AW"
2021-10-20,112097,175136,"KH"
2021-10-20,114260,80129,"DO"
2021-10-20,11642,4740,"NO"
2021-10-20,129546,44599,"ES"
2021-10-20,13483,7168,"BG"
2021-10-20,1405033,1760320,"ID"
2021-10-20,14725,14430,"IL"
2021-10-20,14800,11600,"IE"
2021-10-20,14977,13118,"LV"
2021-10-20,1717,1746,"SR"
2021-10-20,1726323,1621827,"VN"
2021-10-20,17646,12313,"PA"
2021-10-20,180603,242046,"PE"
2021-10-20,183785,136531,"FR"
2021-10-20,187956,184400,"IT"
2021-10-20,19310,23881,"SG"
2021-10-20,1932,1708,"CY"
2021-10-20,194818,205316,"TR"
2021-10-20,197504,55899,"EC"
2021-10-20,1992,1609,"ME"
2021-10-20,19939,11115,"DK"
2021-10-20,1996,1321,"LU"
2021-10-20,20020,20447,"ZW"
2021-10-20,2037781,1597257,"BR"
2021-10-20,204870,130673,"DE"
2021-10-20,2052,2034,"MT"
2021-10-20,2099000,1831571,"CN"
2021-10-20,213971,225711,"UZ"
2021-10-20,223,105,"FO"
2021-10-20,22915,12300,"CZ"
2021-10-20,2358,2062,"MK"
2021-10-20,238457,147552,"CL"
2021-10-20,2414,1805,"EE"
2021-10-20,24211,48923,"LK"
2021-10-20,251254,141849,"UA"
2021-10-20,2542,10847,"UY"
2021-10-20,26018,44549,"GT"
2021-10-20,263,149,"LI"
2021-10-20,269001,187078,"MY"
2021-10-20,27067,22864,"CH"
2021-10-20,27257,18643,"GR"
2021-10-20,274371,256258,"AU"
2021-10-20,276,260,"CW"
2021-10-20,27719,28059,"TN"
2021-10-20,30280,19985,"AT"
2021-10-20,31389,26494,"AZ"
2021-10-20,32751,23504,"BE"
2021-10-20,332539,286448,"GB"
2021-10-20,35406,31917,"AE"
2021-10-20,379574,307752,"TW"
2021-10-20,392723,651653,"MX"
2021-10-20,396994,479043,"KR"
2021-10-20,410,396,"MN"
2021-10-20,4120,3650,"SI"
2021-10-20,43393,61283,"NZ"
2021-10-20,4806,4075,"TT"
2021-10-20,504943,338428,"AR"
2021-10-20,523179,414506,"PH"
2021-10-20,54593,24512,"ET"
2021-10-20,546,580,"MV"
2021-10-20,58873,61833,"KE"
2021-10-20,5981,5434,"AL"
2021-10-20,60023,54722,"KZ"
2021-10-20,6246,5599,"BH"
2021-10-20,639337,728159,"JP"
2021-10-20,652,485,"GI"
2021-10-20,65307,43684,"BO"
2021-10-20,6611,10263,"KG"
2021-10-20,66427,55463,"PL"
2021-10-20,6713,5467,"KS"
2021-10-20,6987,4577,"MW"
2021-10-20,7009,4883,"HR"
2021-10-20,7161,5254,"LT"
2021-10-20,7607,11409,"LB"
2021-10-20,7628,5871,"ZM"
2021-10-20,79472,64605,"RO"
2021-10-20,8156,12481,"HK"
2021-10-20,816613,730262,"US"
2021-10-20,82240,81200,"CA"
2021-10-20,879,1010,"BB"
2021-10-20,88072,104445,"SA"
2021-10-20,94,94,"BI"
2021-10-20,994781,798756,"TH"
2021-10-21,1012755,1408276,"BR"
2021-10-21,101512,180232,"CU"
2021-10-21,10852,9993,"KG"
2021-10-21,113,102,"AW"
2021-10-21,11432,11238,"IE"
2021-10-21,11500,12500,"HK"
2021-10-21,1160367,1549879,"ID"
2021-10-21,11618,40074,"LK"
2021-10-21,12367,5410,"NO"
2021-10-21,132,108,"FO"
2021-10-21,137111,68713,"EC"
2021-10-21,14511,9684,"UY"
2021-10-21,153992,136874,"FR"
2021-10-21,15970,13386,"LV"
2021-10-21,1613,1614,"ME"
2021-10-21,16460,12415,"DK"
2021-10-21,16516,19288,"ZW"
2021-10-21,166649,233700,"PE"
2021-10-21,17103,11747,"LB"
2021-10-21,1771,1395,"LU"
2021-10-21,18159,13737,"IL"
2021-10-21,187264,198502,"TR"
2021-10-21,191554,179593,"IT"
2021-10-21,205612,189019,"UZ"
2021-10-21,206721,130412,"DE"
2021-10-21,209219,316659,"AR"
2021-10-21,21848,23635,"SG"
2021-10-21,2225000,1888000,"CN"
2021-10-21,22616,30122,"AE"
2021-10-21,2273,2105,"MT"
2021-10-21,231816,152731,"CL"
2021-10-21,23591,22058,"CH"
2021-10-21,2436,1947,"SR"
2021-10-21,247447,191456,"MY"
2021-10-21,25,149,"LI"
2021-10-21,2562,1889,"EE"
2021-10-21,26204,20497,"GR"
2021-10-21,269666,175387,"UA"
2021-10-21,277103,251169,"AU"
2021-10-21,2791,1795,"GY"
2021-10-21,28241,10051,"BG"
2021-10-21,28706,14649,"CZ"
2021-10-21,2895,2124,"MK"
2021-10-21,29727,20476,"AT"
2021-10-21,32200,26105,"AZ"
2021-10-21,343792,319824,"TW"
2021-10-21,35338,22788,"BE"
2021-10-21,37671,27606,"TN"
2021-10-21,41677,57469,"NZ"
2021-10-21,4308,3972,"TT"
2021-10-21,43810,41937,"ES"
2021-10-21,474190,473357,"KR"
2021-10-21,475215,646291,"MX"
2021-10-21,5,218,"CW"
2021-10-21,51146,42853,"GT"
2021-10-21,5563,5239,"KS"
2021-10-21,56896,52700,"KZ"
2021-10-21,5720,5527,"AL"
2021-10-21,580,507,"GI"
2021-10-21,5805257,4977463,"IN"
2021-10-21,5814,10544,"PA"
2021-10-21,59181,45927,"BO"
2021-10-21,605913,423157,"PH"
2021-10-21,60893,585457,"RU"
2021-10-21,6244,5456,"BH"
2021-10-21,624811,726934,"JP"
2021-10-21,63801,30180,"ET"
2021-10-21,6697,3435,"SI"
2021-10-21,6868,5591,"ZM"
2021-10-21,687752,340341,"GB"
2021-10-21,70990,51281,"PL"
2021-10-21,727359,645678,"PK"
2021-10-21,733,481,"MV"
2021-10-21,838361,722330,"US"
2021-10-21,8467,5020,"HR"
2021-10-21,87326,79385,"CA"
2021-10-21,91092,95344,"SA"
2021-10-21,9111,5514,"LT"
2021-10-21,915956,846179,"TH"
2021-10-21,92595,152194,"KH"
2021-10-21,95564,83541,"DO"
2021-10-21,99373,78802,"RO"
2021-10-22,10158,11565,"LB"
2021-10-22,127830,76899,"RO"
2021-10-22,129483,80023,"EC"
2021-10-22,1343946,1302079,"BR"
2021-10-22,1350938,768219,"US"
2021-10-22,13689,9843,"PA"
2021-10-22,150,107,"AW"
2021-10-22,15017,11860,"HK"
2021-10-22,151504,220846,"PE"
2021-10-22,160709,128846,"DE"
2021-10-22,161939,55573,"LK"
2021-10-22,166971,188753,"MY"
2021-10-22,1671,1589,"ME"
2021-10-22,17049,13292,"LV"
2021-10-22,17507,19436,"ZW"
2021-10-22,180512,174026,"IT"
2021-10-22,195,202,"CW"
2021-10-22,203770,184802,"UZ"
2021-10-22,204855,135628,"FR"
2021-10-22,2232783,1564424,"ID"
2021-10-22,2236,2126,"MT"
2021-10-22,232925,190167,"TR"
2021-10-22,2380,1530,"LU"
2021-10-22,24037,12252,"BG"
2021-10-22,243023,162617,"CL"
2021-10-22,24551,10579,"UY"
2021-10-22,2468000,1972286,"CN"
2021-10-22,26481,20693,"CH"
2021-10-22,270165,247053,"AU"
2021-10-22,27628,22142,"GR"
2021-10-22,289468,195534,"UA"
2021-10-22,30749,22382,"BE"
2021-10-22,30886,26030,"AZ"
2021-10-22,31413,22833,"SG"
2021-10-22,3233,1989,"SR"
2021-10-22,32976,17204,"CZ"
2021-10-22,3298,5319,"BH"
2021-10-22,34949,21290,"AT"
2021-10-22,3628,2870,"QA"
2021-10-22,371105,351773,"GB"
2021-10-22,3809,13638,"JO"
2021-10-22,3874,2099,"EE"
2021-10-22,3937,3885,"JM"
2021-10-22,398310,318020,"AR"
2021-10-22,4049,3871,"TT"
2021-10-22,41104,30547,"TN"
2021-10-22,45116,53922,"NZ"
2021-10-22,452233,326000,"TW"
2021-10-22,46,150,"LI"
2021-10-22,486395,638283,"MX"
2021-10-22,4941,2451,"MK"
2021-10-22,49926,92896,"SA"
2021-10-22,50400,46987,"BO"
2021-10-22,5103,10278,"IE"
2021-10-22,51192,40680,"GT"
2021-10-22,519,516,"GI"
2021-10-22,5297,5079,"KS"
2021-10-22,5392,3362,"SI"
2021-10-22,5395,5112,"ZM"
2021-10-22,55901,51234,"KZ"
2021-10-22,5607,5603,"AL"
2021-10-22,587005,592169,"RU"
2021-10-22,5873,5579,"NO"
2021-10-22,6741374,5540317,"IN"
2021-10-22,705532,458185,"KR"
2021-10-22,714104,800401,"TH"
2021-10-22,72617,83745,"DO"
2021-10-22,73044,132579,"KH"
2021-10-22,8103,9515,"KG"
2021-10-22,8242,15819,"LR"
2021-10-22,8417,13184,"IL"
2021-10-22,8437,5370,"HR"
2021-10-22,93026,78222,"CA"
2021-10-22,93163,159087,"CU"
2021-10-22,98389,41213,"ET"
2021-10-22,9871,5749,"LT"
2021-10-23,0,150,"LI"
2021-10-23,1018,2007,"SR"
2021-10-23,10327,12960,"LV"
2021-10-23,1040102,1572768,"VN"
2021-10-23,112107,135680,"FR"
2021-10-23,1187,216,"VC"
2021-10-23,12086,19274,"ZW"
2021-10-23,121266,186338,"MY"
2021-10-23,123,5587,"NO"
2021-10-23,123898,186052,"TR"
2021-10-23,1261,5756,"LT"
2021-10-23,127366,86598,"RO"
2021-10-23,1282,1512,"LU"
2021-10-23,13,10558,"UY"
2021-10-23,13215,8835,"PA"
2021-10-23,133687,168676,"IT"
2021-10-23,1359,2848,"QA"
2021-10-23,14100,11230,"HK"
2021-10-23,14940,20226,"CH"
2021-10-23,1517,1382,"ME"
2021-10-23,1544,2104,"MT"
2021-10-23,16176,21969,"AT"
2021-10-23,1624952,1514396,"ID"
2021-10-23,16500,81132,"EC"
2021-10-23,165381,68354,"LK"
2021-10-23,1709000,2022857,"CN"
2021-10-23,177730,209096,"UA"
2021-10-23,18297,21900,"BE"
2021-10-23,191856,246476,"AU"
2021-10-23,191933,196285,"CO"
2021-10-23,19874,14814,"JO"
2021-10-23,199444,180564,"UZ"
2021-10-23,2057,2233,"EE"
2021-10-23,21371,40019,"GT"
2021-10-23,22486,21956,"SG"
2021-10-23,2292,4220,"MD"
2021-10-23,25669,82053,"DO"
2021-10-23,259036,208084,"PE"
2021-10-23,26340,23462,"GR"
2021-10-23,27564,61451,"KE"
2021-10-23,2991,5127,"BH"
2021-10-23,31202,29647,"TN"
2021-10-23,33186,26765,"AZ"
2021-10-23,3467,3689,"JM"
2021-10-23,3650,5406,"HR"
2021-10-23,3691768,5850184,"IN"
2021-10-23,3821,3862,"TT"
2021-10-23,386154,453422,"KR"
2021-10-23,391,495,"GI"
2021-10-23,417368,305935,"AR"
2021-10-23,419,3357,"SI"
2021-10-23,42763,41254,"NZ"
2021-10-23,4345,12996,"IL"
2021-10-23,440764,362071,"GB"
2021-10-23,44434,129205,"DE"
2021-10-23,4786,9749,"KG"
2021-10-23,48096,77438,"CA"
2021-10-23,51823,49257,"KZ"
2021-10-23,5483,10165,"IE"
2021-10-23,54966,123725,"CU"
2021-10-23,5524,5459,"MW"
2021-10-23,600749,646610,"MX"
2021-10-23,674468,1211518,"BR"
2021-10-23,697,260,"CW"
2021-10-23,706378,826360,"TH"
2021-10-23,7355,5025,"KS"
2021-10-23,735981,597387,"RU"
2021-10-23,765,11608,"LB"
2021-10-23,79488,114950,"KH"
2021-10-23,80401,92916,"SA"
2021-10-23,817139,815772,"US"
2021-10-23,8200,17870,"CZ"
2021-10-23,9213,47239,"BO"
2021-10-23,9673,163125,"CL"
2021-10-24,0,150,"LI"
2021-10-24,0,3351,"SI"
2021-10-24,101331,215586,"UA"
2021-10-24,1033,163156,"CL"
2021-10-24,110601,96462,"RO"
2021-10-24,11307,135489,"FR"
2021-10-24,11553,18965,"ZW"
2021-10-24,12313,21616,"SG"
2021-10-24,125546,241688,"AU"
2021-10-24,127934,192426,"CO"
2021-10-24,12843,39235,"GT"
2021-10-24,132348,184866,"MY"
2021-10-24,1345,2259,"EE"
2021-10-24,13476,28370,"AE"
2021-10-24,135516,79465,"LK"
2021-10-24,1380,4263,"MD"
2021-10-24,14105,60527,"KE"
2021-10-24,1476,2090,"SR"
2021-10-24,14809,128918,"DE"
2021-10-24,1490000,2018429,"CN"
2021-10-24,14970,12510,"IL"
2021-10-24,1510548,1530345,"ID"
2021-10-24,1707,20206,"CH"
2021-10-24,18128,28730,"TN"
2021-10-24,1826,3758,"TT"
2021-10-24,19112,39728,"NZ"
2021-10-24,191845,179250,"UZ"
2021-10-24,20,5582,"NO"
2021-10-24,202251,195771,"PE"
2021-10-24,20475,453291,"KR"
2021-10-24,214334,370813,"GB"
2021-10-24,24454,16609,"JO"
2021-10-24,2487,3352,"JM"
2021-10-24,2547,9551,"IE"
2021-10-24,27178,101421,"CU"
2021-10-24,29559,26982,"AZ"
2021-10-24,302785,320061,"AR"
2021-10-24,31456,48541,"KZ"
2021-10-24,3164,12698,"LV"
2021-10-24,3173,22141,"AT"
2021-10-24,344,23355,"GR"
2021-10-24,356084,725269,"TH"
2021-10-24,37,1421,"LU"
2021-10-24,39019,76417,"CA"
2021-10-24,4400,3049,"QA"
2021-10-24,445,510,"MV"
2021-10-24,467084,844541,"US"
2021-10-24,4821,46668,"BO"
2021-10-24,490,21802,"BE"
2021-10-24,5056,5803,"MW"
2021-10-24,5545,4768,"BH"
2021-10-24,5708,18344,"CZ"
2021-10-24,5927,81285,"EC"
2021-10-24,6081,9892,"KG"
2021-10-24,627626,658778,"MX"
2021-10-24,648,1430,"ME"
2021-10-24,66315,102885,"KH"
2021-10-24,67532,163480,"IT"
2021-10-24,6784,9802,"PA"
2021-10-24,6951,11054,"HK"
2021-10-24,711,5792,"LT"
2021-10-24,721,941,"BB"
2021-10-24,733,523,"GI"
2021-10-24,7645,49004,"PL"
2021-10-24,7908,35274,"RS"
2021-10-24,804008,1251318,"BR"
2021-10-24,857,2020,"MT"
2021-10-24,86,10568,"UY"
2021-10-24,8630419,6560451,"IN"
2021-10-24,89,11558,"LB"
2021-10-24,91115,183457,"TR"
2021-10-24,9448,80133,"DO"
2021-10-24,94651,87713,"SA"
2021-10-24,989,5489,"HR"
2021-10-25,102195,75289,"CA"
2021-10-25,10570,9352,"KG"
2021-10-25,10740,35123,"NZ"
2021-10-25,108302,131132,"DE"
2021-10-25,10984,10868,"HK"
2021-10-25,112324,91791,"EC"
2021-10-25,1157,936,"BB"
2021-10-25,11756,12492,"LV"
2021-10-25,122,127,"LI"
2021-10-25,122850,183965,"PE"
2021-10-25,12571,14859,"ZW"
2021-10-25,127570,105835,"RO"
2021-10-25,13761,12464,"IL"
2021-10-25,1380,3746,"TT"
2021-10-25,143894,136625,"FR"
2021-10-25,14631,13524,"DK"
2021-10-25,14865,10253,"UY"
2021-10-25,1498031,941935,"US"
2021-10-25,1511,1540,"LU"
2021-10-25,16111,22074,"AT"
2021-10-25,16308,22427,"BE"
2021-10-25,16853,19255,"CH"
2021-10-25,169830,159596,"IT"
2021-10-25,1882099,6456459,"IN"
2021-10-25,1895,1915,"MT"
2021-10-25,193238,181467,"MY"
2021-10-25,19611,48431,"KZ"
2021-10-25,19692,21376,"SG"
2021-10-25,20526,27988,"AE"
2021-10-25,215024,213038,"CO"
2021-10-25,22084,42043,"ES"
2021-10-25,224799,181840,"TR"
2021-10-25,226178,689715,"TH"
2021-10-25,232426,235260,"AU"
2021-10-25,23383,18324,"JO"
2021-10-25,2419442,1433973,"BR"
2021-10-25,2471000,2084571,"CN"
2021-10-25,24833,15550,"BG"
2021-10-25,25491,22934,"GR"
2021-10-25,254920,224422,"UA"
2021-10-25,2550,2369,"EE"
2021-10-25,2737,3291,"SI"
2021-10-25,277486,175467,"CL"
2021-10-25,3029,3094,"JM"
2021-10-25,304247,379784,"GB"
2021-10-25,33027,21020,"CZ"
2021-10-25,352,1435,"ME"
2021-10-25,366,26949,"AZ"
2021-10-25,3738,3116,"QA"
2021-10-25,41840,48772,"PL"
2021-10-25,42230,82970,"LK"
2021-10-25,438643,489455,"MX"
2021-10-25,4404,5714,"NO"
2021-10-25,47029,86433,"KH"
2021-10-25,47113,37623,"GT"
2021-10-25,4907,6094,"MW"
2021-10-25,4924,5039,"BH"
2021-10-25,500423,368391,"TW"
2021-10-25,520400,427139,"KR"
2021-10-25,522,2037,"SR"
2021-10-25,52938,33286,"TN"
2021-10-25,5327,10116,"PA"
2021-10-25,538836,495882,"PH"
2021-10-25,54436,71375,"DO"
2021-10-25,5488,5247,"AL"
2021-10-25,55338,44775,"ET"
2021-10-25,568,509,"MV"
2021-10-25,670,559,"GI"
2021-10-25,68271,47707,"BO"
2021-10-25,6908,8669,"IE"
2021-10-25,7224,5964,"HR"
2021-10-25,740180,1502653,"ID"
2021-10-25,78272,302114,"AR"
2021-10-25,78273,85216,"CU"
2021-10-25,8071,5998,"LT"
2021-10-25,85460,62739,"KE"
2021-10-25,85787,93378,"SA"
2021-10-25,900186,714734,"JP"
2021-10-26,1020479,1269616,"VN"
2021-10-26,10231,8072,"IE"
2021-10-26,112,81,"LI"
2021-10-26,11291,8328,"KG"
2021-10-26,117606,171500,"PE"
2021-10-26,118032,94132,"LK"
